"scenario","scenario_num","A","B","sim_num","km_est","hybrid_est","km_error","hybrid_error"
"Heavy (50%)",4,0.25,0.25,188,1.76255868695912,7.04027045981706,-1.23744131304088,4.04027045981706
"Heavy (50%)",4,0.25,0.25,189,1.75429153912335,2.31056992053147,-1.24570846087665,-0.689430079468532
"Heavy (50%)",4,0.25,0.25,190,1.77142758141031,6.4422378265198,-1.22857241858969,3.4422378265198
"Heavy (50%)",4,0.25,0.25,191,1.78600866295086,NA,-1.21399133704914,NA
"Heavy (50%)",4,0.25,0.25,192,1.76482443886496,2.93081974703921,-1.23517556113504,-0.069180252960785
"Heavy (50%)",4,0.25,0.25,193,1.82888685817635,2.45426958654171,-1.17111314182365,-0.545730413458292
"Heavy (50%)",4,0.25,0.25,194,1.88267031914286,2.81739050520942,-1.11732968085714,-0.182609494790582
"Heavy (50%)",4,0.25,0.25,195,1.82559244204454,5.55844107297439,-1.17440755795546,2.55844107297439
"Heavy (50%)",4,0.25,0.25,196,1.80889567521254,4.62811962174037,-1.19110432478746,1.62811962174037
"Heavy (50%)",4,0.25,0.25,197,1.78304093561888,NA,-1.21695906438112,NA
"Heavy (50%)",4,0.25,0.25,198,1.7711724507644,2.80320921529622,-1.2288275492356,-0.19679078470378
"Heavy (50%)",4,0.25,0.25,199,1.8110746709339,3.43730291773813,-1.1889253290661,0.437302917738129
"Heavy (50%)",4,0.25,0.25,200,1.79291347108795,NA,-1.20708652891205,NA
